arm,regime,seed,onv,delivered,hit_rate,tard_mean,tard_p95,energy_per_task,stranded,frozen,collisions
rush,stream,76,516.1,36,0.78,76.82,168,,0,0,0
rush,stream,78,522.7,26,0.7778,122.5,230,,0,0,0
rush,stream,79,513.9,30,0.6667,96.81,270,,0,0,0
rush,stream,81,323.3,25,0.5814,84.11,184,,0,0,0
rush,stream,80,392.1,30,0.75,32.9,98,,0,1,0
rush,stream,82,486.9,33,0.82,84.44,149,,0,0,0
rush,stream,83,504.5,28,0.8095,107.38,158,,0,0,0
rush,stream,84,769.9,36,0.7925,45.0,89,,0,0,0
rush,stream,85,541.7,33,0.7308,43.29,117,,0,0,0
rush,stream,86,395.6,24,0.6897,18.22,43,,0,0,0
rush,stream,87,317.7,33,0.6596,111.25,262,,0,0,0
rush,stream,90,249.2,26,0.7586,47.29,109,,0,0,0
rush,stream,89,807.3,37,0.75,85.86,191,,0,0,0
rush,stream,88,371.8,28,0.8378,56.5,81,,0,1,0
rush,stream,92,289.2,29,0.8485,15.2,8,,0,0,0
rush,stream,91,295.0,17,0.75,54.0,58,,0,0,0
rush,stream,93,160.6,19,0.8636,21.67,19,,0,0,0
rush,stream,94,243.5,27,0.8333,48.0,31,,0,0,0
rush,stream,95,441.0,27,0.7143,53.8,150,,0,1,0
rush,stream,96,344.2,22,0.871,92.75,122,,0,0,0
rush,stream,97,233.5,18,0.9,25.5,15,,0,0,0
rush,stream,98,218.0,19,0.75,14.2,21,,0,0,0
rush,stream,100,337.1,23,0.7586,16.86,30,,0,1,0
rush,stream,99,373.5,15,0.7895,52.5,14,,0,0,0
rush,stream,102,310.3,23,0.7586,36.29,68,,0,0,0
rush,stream,101,353.9,24,0.8519,32.5,44,,0,0,0
rush,stream,104,202.8,16,0.9,36.5,30,,0,0,0
rush,stream,103,239.2,22,0.6,114.9,231,,0,1,0
rush,stream,105,318.7,19,0.8696,99.0,59,,0,1,0
rush,stream,106,231.7,19,0.8095,146.25,230,,0,0,0
rush,stream,108,197.1,14,0.4583,175.69,330,,0,0,0
rush,stream,107,427.5,17,0.8095,28.25,30,,0,0,0
rush,stream,110,258.8,18,0.6957,33.86,49,,0,0,0
rush,stream,109,160.8,22,0.76,20.83,33,,0,0,0
rush,stream,111,407.5,26,0.9412,114.0,103,,0,0,0
rush,stream,112,155.3,13,0.9286,101.0,101,,0,0,0
rush,stream,113,366.7,24,0.9,31.33,27,,0,0,0
rush,stream,114,313.2,18,0.9048,25.5,18,,0,1,0
rush,stream,117,129.6,16,0.75,10.25,9,,0,0,0
rush,stream,115,282.3,24,0.7857,69.83,124,,0,0,0
rush,stream,116,115.7,17,0.8824,214.0,16,,0,0,0
rush,stream,118,62.9,8,0.7778,3.5,1,,0,0,0
rush,stream,119,248.5,16,0.875,11.5,2,,0,0,0
rush,stream,120,169.9,17,0.75,26.4,36,,0,0,0
rush,stream,122,255.6,18,0.8261,46.5,59,,0,0,0
rush,stream,121,290.0,16,0.6316,85.71,160,,0,1,0
rush,stream,123,123.8,6,1.0,0.0,0,,0,1,0
rush,stream,124,123.6,11,0.75,49.0,59,,0,0,0
rush,stream,125,243.1,16,0.8,52.75,66,,0,0,0
rush,stream,126,273.6,17,0.92,111.5,3,,0,0,0
rush,stream,127,168.2,10,1.0,0.0,0,,0,1,0
rush,stream,128,153.7,17,0.9412,21.0,21,,0,0,0
rush,stream,129,173.1,20,0.7308,46.43,48,,0,0,0
rush,stream,131,133.9,10,0.8182,3.5,2,,0,0,0
rush,stream,130,272.3,14,0.75,30.75,36,,0,1,0
rush,stream,133,252.7,15,1.0,0.0,0,,0,0,0
rush,stream,132,253.0,15,0.875,51.0,7,,0,1,0
rush,stream,135,163.2,15,0.7778,21.5,22,,0,0,0
rush,stream,134,413.5,19,0.913,88.5,25,,0,1,0
rush,stream,136,264.4,21,0.8846,40.33,28,,0,0,0
rush,stream,137,285.2,20,0.85,25.67,23,,0,0,0
rush,stream,138,216.8,22,0.875,19.33,19,,0,0,0
rush,stream,139,211.8,17,0.68,153.25,300,,0,0,0
rush,stream,140,445.2,21,0.931,220.5,204,,0,0,0
rush,stream,141,103.5,14,0.8571,11.0,5,,0,0,0
rush,stream,142,321.3,22,0.8846,8.0,4,,0,0,0
rush,stream,143,216.4,17,0.6667,68.0,91,,0,1,0
rush,stream,144,106.3,12,0.7692,116.67,104,,0,1,0
champ,wave,3,879.2,27,0.9242,163.0,197,0.06657,0,0,0
champ,wave,1,1039.6,33,0.8889,184.67,365,0.04503,0,0,0
champ,wave,4,836.0,20,0.9403,14.5,9,0.06159,0,1,0
champ,wave,5,633.3,29,0.8,199.58,345,0.07604,0,0,0
champ,wave,6,691.3,28,0.76,142.06,314,0.05299,0,0,0
champ,wave,2,629.9,29,0.8438,113.1,253,0.07729,0,1,0
champ,wave,8,551.3,31,0.7273,159.73,318,0.07955,0,0,0
champ,wave,7,1019.3,33,0.791,137.29,330,0.05111,0,0,0
champ,wave,9,1025.8,27,0.8971,152.57,257,0.07132,0,1,0
champ,wave,11,797.6,32,0.6912,143.48,328,0.08219,0,0,0
champ,wave,12,1026.8,30,0.8261,238.25,379,0.05495,0,0,0
champ,wave,10,751.2,26,0.9286,95.75,120,0.09422,0,0,0
champ,wave,13,1177.0,28,0.7849,105.05,291,0.05763,0,0,0
champ,wave,15,1019.9,36,0.8125,254.4,426,0.05015,0,0,0
champ,wave,14,1174.1,27,0.8919,53.5,76,0.06487,0,0,0
champ,wave,16,961.0,32,0.8023,153.29,308,0.06318,0,0,0
champ,wave,17,1059.3,25,0.8214,166.73,362,0.05475,0,1,0
champ,wave,19,1039.8,30,0.8378,136.67,252,0.08597,0,0,0
champ,wave,18,611.7,26,0.8088,81.31,199,0.06922,0,0,0
champ,wave,21,1255.6,29,0.7831,83.0,197,0.05587,0,0,0
champ,wave,20,1174.1,30,0.828,135.31,299,0.0486,0,0,0
champ,wave,22,1437.8,28,0.8276,176.6,337,0.05482,0,0,0
champ,wave,23,1255.2,32,0.8056,118.86,289,0.06163,0,0,0
champ,wave,24,914.6,34,0.8293,160.21,339,0.05518,0,0,0
champ,wave,26,1219.9,22,0.8235,109.07,307,0.05287,0,2,0
champ,wave,25,793.2,29,0.8333,117.09,332,0.06954,0,0,0
champ,wave,27,979.5,32,0.7614,133.29,318,0.04791,0,0,0
champ,wave,29,1304.6,26,0.7733,110.18,276,0.07029,0,0,0
champ,wave,28,958.0,23,0.8472,87.09,148,0.06536,0,1,0
champ,wave,31,1042.5,35,0.7952,163.71,351,0.06257,0,0,0
champ,wave,30,1147.0,30,0.8537,133.42,343,0.06038,0,0,0
champ,wave,32,889.2,32,0.8588,142.0,294,0.06189,0,0,0
champ,wave,33,1134.7,24,0.7848,132.35,318,0.06196,0,0,0
champ,wave,34,1170.8,31,0.7778,110.6,285,0.069,0,0,0
champ,wave,35,1227.5,28,0.9022,97.11,209,0.05751,0,0,0
champ,wave,37,1149.3,23,0.9059,52.75,71,0.05509,0,0,0
champ,wave,36,869.1,30,0.7468,134.25,293,0.05461,0,0,0
champ,wave,38,1160.4,26,0.9028,190.43,264,0.06256,0,0,0
champ,wave,42,1159.5,30,0.7391,160.17,361,0.05093,0,0,0
champ,wave,39,764.0,27,0.6974,155.48,328,0.05953,0,0,0
champ,wave,40,1447.9,34,0.8387,197.8,395,0.04538,0,0,0
champ,wave,41,1136.6,32,0.7975,167.81,340,0.06851,0,0,0
champ,wave,43,1518.6,25,0.8471,116.15,255,0.0694,0,0,0
champ,wave,44,1040.3,30,0.8395,129.54,289,0.05873,0,0,0
champ,wave,45,1002.7,33,0.8723,90.42,161,0.05602,0,0,0
champ,wave,47,1128.9,24,0.8272,76.14,156,0.06223,0,1,0
champ,wave,49,1081.0,32,0.8144,120.33,213,0.05069,0,0,0
champ,wave,48,1186.1,25,0.8923,116.14,171,0.07223,0,0,0
champ,wave,50,1087.6,32,0.7667,126.14,294,0.06032,0,0,0
champ,wave,46,965.8,27,0.8133,114.57,249,0.07178,0,0,0
champ,wave,51,870.2,25,0.8077,69.53,123,0.05668,0,0,0
champ,wave,52,1155.0,31,0.8977,157.67,343,0.05088,0,0,0
champ,wave,53,1345.2,28,0.8554,108.08,225,0.06788,0,0,0
champ,wave,55,854.0,20,0.8182,63.17,119,0.07032,0,1,0
champ,wave,54,1451.4,29,0.9048,70.38,185,0.05693,0,0,0
champ,wave,56,1053.9,34,0.7792,141.71,319,0.06957,0,0,0
champ,wave,58,867.4,30,0.7831,136.06,298,0.0597,0,0,0
champ,wave,57,1065.5,30,0.8272,125.86,256,0.05619,0,0,0
champ,wave,59,918.5,28,0.875,118.1,215,0.05449,0,0,0
champ,wave,62,807.3,31,0.8136,124.82,273,0.08283,0,0,0
champ,wave,60,1228.9,31,0.8732,139.67,303,0.08256,0,0,0
champ,wave,64,909.9,34,0.8228,182.29,368,0.05156,0,0,0
champ,wave,63,895.4,29,0.8182,154.5,286,0.08309,0,0,0
champ,wave,61,854.6,30,0.7013,200.04,349,0.07222,0,0,0
champ,wave,65,962.2,31,0.85,173.08,327,0.0678,0,0,0
champ,wave,67,863.4,30,0.7681,175.19,403,0.06886,0,0,0
champ,wave,66,1152.0,27,0.9091,98.86,213,0.06878,0,0,0
champ,wave,74,869.6,27,0.8824,105.25,204,0.05106,0,0,0
champ,wave,68,1129.9,32,0.7867,181.5,426,0.08485,0,0,0
champ,wave,69,750.0,30,0.8657,65.67,114,0.06174,0,1,0
champ,wave,71,837.7,25,0.8406,165.45,339,0.05937,0,0,0
champ,wave,73,770.6,29,0.7353,147.11,322,0.06917,0,1,0
champ,wave,72,859.2,29,0.8,97.53,207,0.07105,0,0,0
champ,wave,75,605.0,30,0.8387,162.1,298,0.05938,0,0,0
champ,wave,70,1297.4,26,0.8514,150.91,250,0.06856,0,0,0
champ,wave,77,811.2,17,0.8,62.3,89,0.10386,0,0,0
champ,wave,82,739.6,28,0.8438,94.9,184,0.06566,0,0,0
champ,wave,78,657.2,24,0.9298,112.0,17,0.09511,0,0,0
champ,wave,79,1125.1,36,0.8082,208.43,376,0.05661,0,1,0
champ,wave,81,936.1,29,0.8621,187.62,304,0.08802,0,0,0
champ,wave,80,625.4,26,0.7419,157.31,349,0.07699,0,0,0
champ,wave,76,716.4,36,0.8095,190.17,390,0.06639,0,1,0
champ,wave,83,928.7,26,0.8909,140.67,198,0.06104,0,0,0
champ,wave,85,1053.5,27,0.8475,181.89,261,0.07716,0,0,0
champ,wave,84,539.0,23,0.8636,118.67,187,0.08515,0,0,0
champ,wave,87,790.2,26,0.898,124.4,230,0.0811,0,0,0
champ,wave,86,470.8,28,0.8679,185.86,280,0.08636,0,0,0
champ,wave,90,740.7,28,0.902,102.0,131,0.07312,0,0,0
champ,wave,91,509.9,29,0.9111,136.0,255,0.10224,0,1,0
champ,wave,88,1031.7,27,0.8571,112.14,172,0.07187,0,0,0
champ,wave,89,1253.0,29,0.8254,112.45,219,0.05526,0,0,0
champ,wave,92,540.1,24,0.9512,143.0,23,0.08822,0,0,0
champ,wave,93,529.8,22,0.8919,112.25,164,0.08022,0,0,0
champ,wave,97,348.8,17,0.8929,76.33,6,0.09077,0,0,0
champ,wave,96,339.8,20,0.7647,94.0,141,0.11403,0,0,0
champ,wave,94,725.1,27,0.8909,145.17,176,0.07104,0,0,0
champ,wave,95,532.5,24,0.9091,137.0,190,0.11139,0,0,0
champ,wave,99,449.7,18,0.8421,54.0,80,0.08707,0,0,0
champ,wave,98,469.7,17,0.9231,22.33,9,0.0668,0,1,0
champ,wave,100,316.9,16,0.9231,46.0,34,0.10432,0,0,0
champ,wave,101,573.4,19,0.9189,99.33,13,0.11367,0,0,0
champ,wave,104,369.5,18,1.0,0.0,0,0.14442,0,0,0
champ,wave,105,336.7,18,0.9677,24.0,24,0.0925,0,0,0
champ,wave,102,598.8,26,0.9111,126.75,182,0.07106,0,0,0
champ,wave,107,537.7,20,0.9459,125.5,57,0.10468,0,0,0
champ,wave,103,355.2,22,0.9032,215.33,197,0.09555,0,0,0
champ,wave,108,256.4,17,0.9524,29.0,29,0.14515,0,0,0
champ,wave,106,808.0,27,0.9302,299.0,306,0.06874,0,1,0
champ,wave,109,394.1,19,0.9643,59.0,59,0.09086,0,0,0
champ,wave,112,138.6,10,0.95,20.0,20,0.10429,0,0,0
champ,wave,111,427.3,16,0.9667,16.0,16,0.07577,0,0,0
champ,wave,113,382.3,15,0.931,17.5,12,0.10979,0,0,0
champ,wave,116,145.5,5,1.0,0.0,0,0.35415,0,0,0
champ,wave,110,309.6,20,0.9655,35.0,35,0.12936,0,0,0
champ,wave,117,286.8,9,1.0,0.0,0,0.0544,0,0,0
champ,wave,114,216.7,16,0.9231,13.0,8,0.1152,0,0,0
champ,wave,115,599.6,14,0.95,28.0,28,0.11773,0,0,0
champ,wave,118,190.5,9,1.0,0.0,0,0.11026,0,0,0
champ,wave,119,138.2,11,0.9231,16.0,16,0.1806,0,0,0
champ,wave,120,337.6,13,0.84,115.0,130,0.12682,0,0,0
champ,wave,121,449.8,15,1.0,0.0,0,0.17688,0,0,0
champ,wave,122,508.1,19,0.9615,10.0,10,0.14171,0,0,0
champ,wave,124,210.9,12,0.8571,114.5,12,0.12752,0,0,0
champ,wave,127,155.8,9,0.8824,29.0,9,0.13201,0,0,0
champ,wave,128,312.4,11,0.9091,13.0,4,0.17994,0,0,0
champ,wave,126,411.5,23,0.8837,100.8,197,0.10469,0,0,0
champ,wave,123,330.4,17,1.0,0.0,0,0.10811,0,0,0
champ,wave,125,371.7,16,1.0,0.0,0,0.12061,0,1,0
champ,wave,131,275.6,14,1.0,0.0,0,0.07731,0,0,0
champ,wave,129,479.5,17,0.9189,54.33,44,0.08096,0,0,0
champ,wave,130,768.6,17,1.0,0.0,0,0.03693,0,0,0
champ,wave,133,352.8,14,1.0,0.0,0,0.19851,0,0,0
champ,wave,132,346.7,20,0.9655,5.0,5,0.10454,0,0,0
champ,wave,134,307.1,16,0.9259,40.0,6,0.08343,0,0,0
champ,wave,136,386.5,17,1.0,0.0,0,0.10186,0,0,0
champ,wave,137,473.6,19,0.8485,65.0,109,0.10151,0,0,0
champ,wave,139,293.6,12,0.9565,26.0,26,0.15155,0,0,0
champ,wave,140,304.6,16,0.9677,46.0,46,0.03323,0,0,0
champ,wave,135,431.3,21,0.9375,33.0,16,0.16479,0,0,0
champ,wave,138,391.6,19,0.9394,3.0,2,0.08739,0,1,0
champ,wave,141,529.7,28,0.8571,145.67,242,0.07417,0,0,0
champ,wave,143,539.0,21,0.975,7.0,7,0.07234,0,0,0
champ,wave,142,557.0,23,0.9286,134.0,78,0.10063,0,0,0
champ,wave,144,339.8,18,1.0,0.0,0,0.11111,0,0,0
champ,stream,1,811.9,39,0.8519,56.38,124,0.06371,0,0,0
champ,stream,3,719.1,30,0.6923,80.38,142,0.09411,0,1,0
champ,stream,4,385.0,20,0.8182,53.83,118,0.06779,0,2,0
champ,stream,5,515.4,26,0.7381,35.0,69,0.05913,0,0,0
champ,stream,6,587.7,30,0.7447,73.08,135,0.0601,0,0,0
champ,stream,8,399.4,31,0.7647,49.25,129,0.06064,0,0,0
champ,stream,2,657.8,32,0.6531,93.65,149,0.10273,0,0,0
champ,stream,9,692.4,38,0.6296,84.65,204,0.08766,0,1,0
champ,stream,7,523.6,32,0.6863,90.88,261,0.06288,0,0,0
champ,stream,12,668.2,33,0.7581,73.73,174,0.06485,0,1,0
champ,stream,11,526.9,37,0.7541,82.87,297,0.09339,0,0,0
champ,stream,10,562.5,31,0.8,48.36,125,0.08401,0,0,0
champ,stream,13,349.1,34,0.7083,57.07,161,0.11075,0,0,0
champ,stream,15,886.9,39,0.8485,39.0,72,0.05128,0,0,0
champ,stream,14,587.0,28,0.6604,59.89,177,0.09079,0,2,0
champ,stream,17,592.6,40,0.8125,67.75,132,0.0752,0,0,0
champ,stream,16,624.7,38,0.7143,52.1,198,0.07728,0,0,0
champ,stream,19,555.7,29,0.7,71.56,199,0.10548,0,0,0
champ,stream,18,943.6,33,0.806,44.08,72,0.07142,0,1,0
champ,stream,21,910.0,37,0.76,68.11,185,0.06347,0,0,0
champ,stream,20,496.1,35,0.6719,114.19,261,0.06728,0,0,0
champ,stream,22,699.8,37,0.8254,57.18,91,0.07224,0,0,0
champ,stream,23,739.5,26,0.5846,84.0,216,0.06754,0,0,0
champ,stream,24,654.8,37,0.806,47.08,85,0.06457,0,2,0
champ,stream,25,633.0,30,0.7656,67.13,145,0.07145,0,1,0
champ,stream,27,781.1,33,0.6494,96.15,254,0.05238,0,0,0
champ,stream,28,553.4,30,0.6716,54.73,158,0.06983,0,0,0
champ,stream,26,678.0,30,0.8033,56.58,102,0.07492,0,0,0
champ,stream,32,568.4,34,0.6571,72.29,170,0.07476,0,0,0
champ,stream,30,718.8,32,0.7544,66.07,137,0.07772,0,0,0
champ,stream,31,922.3,37,0.7262,55.57,83,0.06209,0,0,0
champ,stream,29,963.1,33,0.7941,125.79,296,0.07633,0,0,0
champ,stream,33,794.5,27,0.5,67.86,189,0.08553,0,1,0
champ,stream,34,633.5,30,0.7872,52.4,95,0.12839,0,0,0
champ,stream,35,676.0,31,0.7358,57.0,174,0.09813,0,1,0
champ,stream,36,926.3,37,0.7397,44.37,123,0.05828,0,1,0
champ,stream,37,450.4,24,0.7255,58.79,148,0.0918,0,0,0
champ,stream,38,724.2,29,0.6327,122.17,373,0.0888,0,0,0
champ,stream,39,556.0,22,0.74,73.92,131,0.0913,0,0,0
champ,stream,40,940.9,36,0.76,79.39,167,0.06077,0,0,0
champ,stream,41,703.4,34,0.6269,69.4,176,0.07744,0,0,0
champ,stream,42,688.2,37,0.6667,74.66,195,0.05717,0,0,0
champ,stream,43,722.3,32,0.746,72.81,136,0.09383,0,0,0
champ,stream,45,736.0,41,0.7467,81.63,184,0.06874,0,0,0
champ,stream,44,626.9,34,0.7571,50.59,144,0.06663,0,1,0
champ,stream,47,689.6,26,0.7321,61.47,168,0.0867,0,1,0
champ,stream,48,726.1,28,0.541,86.68,193,0.07787,0,0,0
champ,stream,46,694.3,25,0.6066,72.54,178,0.08646,0,1,0
champ,stream,50,614.6,29,0.6897,83.89,243,0.09327,0,1,0
champ,stream,49,680.8,38,0.7879,100.64,209,0.07357,0,0,0
champ,stream,53,553.6,30,0.6338,98.15,264,0.07545,0,0,0
champ,stream,52,804.5,36,0.7941,46.5,141,0.06602,0,0,0
champ,stream,54,1117.3,35,0.6296,74.87,180,0.05671,0,0,0
champ,stream,51,572.4,32,0.7321,82.33,180,0.08158,0,0,0
champ,stream,55,580.6,36,0.6875,77.9,225,0.07609,0,0,0
champ,stream,56,784.9,37,0.6571,84.54,234,0.07885,0,0,0
champ,stream,58,431.0,26,0.6327,108.28,298,0.10202,0,0,0
champ,stream,57,582.7,33,0.7867,30.56,105,0.06065,0,1,0
champ,stream,62,495.9,35,0.6226,67.9,185,0.10514,0,0,0
champ,stream,60,697.4,38,0.8286,79.17,223,0.08457,0,0,0
champ,stream,59,693.6,33,0.7188,29.72,79,0.0594,0,0,0
champ,stream,61,629.8,30,0.7551,69.5,240,0.10204,0,0,0
champ,stream,63,480.1,35,0.6897,70.78,197,0.09324,0,0,0
champ,stream,66,641.9,35,0.7541,60.0,118,0.09026,0,1,0
champ,stream,65,502.0,38,0.7541,133.33,294,0.09168,0,0,0
champ,stream,64,791.9,35,0.7778,114.75,231,0.08109,0,0,0
champ,stream,67,600.2,31,0.8136,71.36,132,0.0864,0,0,0
champ,stream,69,379.5,27,0.7907,78.89,132,0.09708,0,2,0
champ,stream,70,362.9,34,0.6889,111.79,259,0.11329,0,0,0
champ,stream,72,456.4,31,0.6429,78.55,195,0.09176,0,0,0
champ,stream,73,619.0,32,0.7708,33.09,82,0.06791,0,0,0
champ,stream,74,629.9,38,0.7273,83.33,175,0.06658,0,1,0
champ,stream,68,672.1,35,0.6863,42.31,73,0.12396,0,0,0
champ,stream,71,482.0,30,0.75,57.0,130,0.08695,0,0,0
champ,stream,76,530.7,35,0.75,47.69,99,0.06479,0,0,0
champ,stream,75,699.9,43,0.8,108.93,260,0.06344,0,0,0
champ,stream,78,549.2,29,0.7805,108.67,226,0.08868,0,0,0
champ,stream,77,398.4,18,0.7941,62.0,102,0.14961,0,0,0
champ,stream,82,553.9,37,0.8868,26.5,30,0.07654,0,0,0
champ,stream,81,385.3,30,0.6809,70.47,148,0.08438,0,0,0
champ,stream,83,447.8,29,0.8571,75.17,75,0.05595,0,0,0
champ,stream,80,410.2,31,0.7273,70.42,193,0.09896,0,1,0
champ,stream,79,457.0,28,0.7105,56.91,102,0.08719,0,0,0
champ,stream,84,683.0,31,0.6939,58.27,129,0.09278,0,1,0
champ,stream,86,353.8,29,0.6757,31.75,76,0.09098,0,0,0
champ,stream,85,435.0,31,0.8043,21.89,24,0.07025,0,0,0
champ,stream,91,398.4,23,0.9333,11.0,5,0.10762,0,0,0
champ,stream,90,311.0,27,0.8966,21.0,21,0.1029,0,0,0
champ,stream,88,631.3,31,0.8261,45.12,114,0.06979,0,0,0
champ,stream,92,283.9,29,0.8182,43.17,76,0.09917,0,0,0
champ,stream,89,739.3,40,0.7458,38.47,108,0.06722,0,0,0
champ,stream,93,264.6,25,0.8333,72.4,46,0.10328,0,1,0
champ,stream,87,367.6,29,0.7619,72.3,161,0.11584,0,0,0
champ,stream,95,527.8,31,0.7347,56.15,123,0.0864,0,1,0
champ,stream,94,321.9,29,0.7436,85.2,186,0.0675,0,0,0
champ,stream,96,315.3,22,0.6176,128.62,267,0.0773,0,0,0
champ,stream,97,236.4,19,0.7917,103.4,112,0.08497,0,0,0
champ,stream,98,225.4,21,0.6957,33.0,48,0.08748,0,1,0
champ,stream,100,317.1,22,0.6786,58.0,164,0.10277,0,0,0
champ,stream,101,296.8,23,0.75,73.71,91,0.11849,0,0,0
champ,stream,99,165.4,19,0.7692,68.0,142,0.08665,0,0,0
champ,stream,102,332.2,25,0.7742,49.43,79,0.06615,0,0,0
champ,stream,104,237.3,18,0.8696,37.33,23,0.11934,0,0,0
champ,stream,103,402.2,27,0.6053,168.4,294,0.08272,0,0,0
champ,stream,105,242.2,21,0.7917,61.2,115,0.07804,0,0,0
champ,stream,106,180.7,14,0.8,93.67,18,0.15958,0,2,0
champ,stream,107,501.5,22,0.6774,51.9,91,0.13092,0,0,0
champ,stream,110,196.9,16,0.75,26.6,31,0.13226,0,0,0
champ,stream,109,256.6,25,0.8065,48.5,49,0.06572,0,1,0
champ,stream,108,234.0,18,0.75,60.5,75,0.10348,0,0,0
champ,stream,113,345.5,24,0.9032,23.33,34,0.08318,0,0,0
champ,stream,112,143.7,11,0.7857,47.33,32,0.13931,0,0,0
champ,stream,111,524.3,26,0.8158,79.14,146,0.06825,0,1,0
champ,stream,118,135.7,11,0.6923,18.0,22,0.10134,0,0,0
champ,stream,114,347.8,20,0.8696,30.0,36,0.11086,0,1,0
champ,stream,117,198.9,17,0.7222,20.6,25,0.0408,0,0,0
champ,stream,116,144.0,16,0.9375,24.0,24,0.18294,0,1,0
champ,stream,115,459.6,27,0.75,45.0,143,0.07874,0,0,0
champ,stream,119,237.9,18,0.7619,40.2,43,0.13263,0,0,0
champ,stream,120,279.2,20,0.8333,38.0,51,0.10327,0,1,0
champ,stream,121,361.2,21,0.6786,82.56,129,0.12834,0,0,0
champ,stream,123,133.3,9,1.0,0.0,0,0.18891,0,0,0
champ,stream,122,232.6,19,0.7083,34.29,52,0.14239,0,1,0
champ,stream,124,119.0,11,1.0,0.0,0,0.09313,0,0,0
champ,stream,126,323.4,20,0.8667,19.25,9,0.11964,0,0,0
champ,stream,127,222.6,15,0.76,59.33,103,0.08772,0,0,0
champ,stream,125,182.6,13,0.4706,93.33,173,0.14404,0,1,0
champ,stream,128,141.5,16,0.9375,22.0,22,0.2248,0,0,0
champ,stream,129,146.5,20,0.6923,70.38,100,0.07886,0,0,0
champ,stream,131,119.5,9,0.8,36.5,21,0.08835,0,0,0
champ,stream,132,272.4,16,0.8824,29.0,8,0.11588,0,0,0
champ,stream,130,101.1,16,0.5909,45.22,120,0.03634,0,0,0
champ,stream,133,254.3,15,1.0,0.0,0,0.18814,0,0,0
champ,stream,134,335.7,21,0.8696,21.67,27,0.076,0,0,0
champ,stream,136,304.1,23,0.871,60.75,105,0.07421,0,0,0
champ,stream,137,391.3,24,0.7857,46.0,47,0.12676,0,0,0
champ,stream,138,239.2,25,0.8214,74.2,65,0.0812,0,0,0
champ,stream,140,530.0,26,1.0,0.0,0,0.03779,0,0,0
champ,stream,141,232.4,17,0.9048,20.0,13,0.05997,0,0,0
champ,stream,135,92.9,12,0.7692,176.67,188,0.29169,0,0,0
champ,stream,139,369.7,25,0.8286,155.0,244,0.10458,0,0,0
champ,stream,142,320.8,23,0.7667,81.29,208,0.11408,0,0,0
champ,stream,143,262.1,25,0.7586,53.29,44,0.07932,0,0,0
champ,stream,144,232.4,18,0.8182,21.5,31,0.09928,0,3,0
mpc,wave,3,879.2,27,0.9242,163.4,206,0.0656,0,0,0
mpc,wave,6,738.7,29,0.7632,126.56,278,0.0503,0,0,0
mpc,wave,1,1039.6,33,0.8889,184.67,365,0.04503,0,0,0
mpc,wave,4,836.0,20,0.9403,14.5,9,0.06159,0,1,0
mpc,wave,5,633.3,29,0.8,199.58,345,0.07604,0,0,0
mpc,wave,8,561.7,32,0.75,177.29,300,0.07693,0,0,0
mpc,wave,7,1019.3,33,0.791,137.29,330,0.05111,0,0,0
mpc,wave,2,635.2,29,0.8438,112.8,214,0.07722,0,0,0
mpc,wave,12,1037.0,30,0.8551,252.7,360,0.05447,0,1,0
mpc,wave,11,823.0,31,0.7313,143.72,296,0.07911,0,0,0
mpc,wave,9,1019.2,31,0.8356,187.17,321,0.06666,0,0,0
mpc,wave,10,756.9,28,0.9123,128.8,157,0.09354,0,1,0
mpc,wave,13,1177.0,28,0.7849,105.05,291,0.05763,0,0,0
mpc,wave,14,1174.1,27,0.8919,53.5,76,0.06487,0,0,0
mpc,wave,15,1019.9,36,0.8125,254.4,426,0.05015,0,0,0
mpc,wave,16,961.0,32,0.8023,153.29,308,0.06318,0,0,0
mpc,wave,17,1059.3,25,0.8214,166.73,362,0.05475,0,1,0
mpc,wave,19,1039.8,30,0.8378,136.67,252,0.08621,0,0,0
mpc,wave,18,611.7,26,0.8088,81.31,199,0.06922,0,0,0
mpc,wave,21,1255.6,29,0.7831,83.0,197,0.05587,0,0,0
mpc,wave,20,1174.1,32,0.8105,136.22,304,0.04593,0,0,0
mpc,wave,22,1433.0,27,0.8276,123.0,263,0.05585,0,0,0
mpc,wave,23,1255.2,32,0.8056,118.86,289,0.06163,0,0,0
mpc,wave,24,914.6,34,0.8293,160.21,339,0.05518,0,0,0
mpc,wave,26,1219.9,22,0.8235,109.07,307,0.05287,0,2,0
mpc,wave,25,815.6,32,0.831,140.67,332,0.06566,0,0,0
mpc,wave,27,979.5,32,0.7614,133.29,318,0.04791,0,0,0
mpc,wave,28,969.2,24,0.8933,131.25,198,0.06227,0,1,0
mpc,wave,29,1304.6,26,0.7733,110.18,276,0.07029,0,0,0
mpc,wave,30,1153.6,30,0.8659,123.73,271,0.05901,0,0,0
mpc,wave,31,1042.5,35,0.7952,163.71,351,0.06257,0,0,0
mpc,wave,32,1004.0,31,0.9167,142.14,255,0.06162,0,0,0
mpc,wave,33,1167.9,19,0.875,130.33,255,0.06808,0,0,0
mpc,wave,34,1177.8,29,0.8068,87.94,179,0.06938,0,0,0
mpc,wave,35,1227.5,28,0.9022,97.11,209,0.05751,0,0,0
mpc,wave,37,1149.3,23,0.9059,52.75,71,0.05509,0,0,0
mpc,wave,36,869.1,30,0.7468,134.25,293,0.05461,0,0,0
mpc,wave,38,1160.4,26,0.9028,190.43,264,0.06256,0,0,0
